created_at,timestamp,static_updated_at,position_updated_at,mmsi,latitude,longitude,speed,course,heading,imo,name,call_sign,flag,draught,ship_type_code,ship_type,length,width,eta,destination,status,collection_type
2024-01-01 00:46:10.204 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:21:49 UTC,2024-01-01 00:00:02 UTC,636021155,-9.3305133333333323,-28.983283333333336,13.7,128,128,9294991,MSC MUMBAI VIII@@@@@,5LCO3@@,LR,10.8,71,Cargo,331,42,2023-01-24 22:00:00 UTC,AEAUH@@@@@@@@@@@@@@@,0,satellite
2024-01-01 00:00:03.566 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:57:13 UTC,2024-01-01 00:00:02 UTC,701000964,-38.049221666666668,-57.53563333333333,0,157.4,511,8578625,POPA@@@@@@@@@@@@@@@@,LW6568@,AR,0,0,Other,23,7,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:31.182 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:55:18 UTC,2024-01-01 00:00:02 UTC,657175200,4.1544300000000005,7.11207,102.3,360,511,9873333,MABISEL EMMANUELA IV,5OHF   ,NG,0,60,Passenger Ship,40,8,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:06.432 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:54:39 UTC,2024-01-01 00:00:02 UTC,710033370,-25.50227,-48.522003333333338,0,171.9,511,9876842,SAAM ELECTRA@@@@@@@@,PU5699@,BR,5.9,52,Tug,32,12,,PARANAGUA@@@@@@@@@@@,15,terrestrial
2024-01-01 00:00:35.051 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:55:51 UTC,2024-01-01 00:00:02 UTC,636021390,6.265931666666666,3.5529233333333332,8.3,102.3,107,9600607,TRANSASIA           ,5LDS5  ,LR,5.7,70,Cargo,158,24,2023-01-01 05:00:00 UTC,LEKKI               ,0,terrestrial
2024-01-01 00:00:02.928 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:54:12 UTC,2024-01-01 00:00:02 UTC,312530000,-8.7321633333333342,13.314461666666666,0,233,235,9058713,NGOL CUBANGO        ,V3WX7  ,BZ,3.4,80,Tanker,65,10,2023-09-13 14:00:00 UTC,LUANDA              ,1,terrestrial
2024-01-01 00:00:02.324 UTC,2024-01-01 00:00:02 UTC,,2024-01-01 00:00:02 UTC,657923000,4.686555,7.1599499999999994,0,134.7,511,,,,NG,,,,,,,,15,terrestrial
2024-01-01 00:51:42.379 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:12:33 UTC,2024-01-01 00:00:02 UTC,710005440,-21.844448333333332,-40.535941666666666,10.3,28,30,9572240,NORSUL RIO          ,PP8945 ,BR,4.8,52,Tug,142,22,2023-01-01 10:59:00 UTC,BR SFS X BR VIX     ,0,satellite
2024-01-01 00:51:30.261 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:52:32 UTC,2024-01-01 00:00:02 UTC,710032990,-23.880388333333332,-45.51124,0.1,353.2,299,9453896,ABDIAS NASCIMENTO   ,PU2014 ,BR,9,80,Tanker,274,48,2023-12-30 04:35:00 UTC,SAO SEBASTIAO       ,1,satellite
2024-01-01 00:20:14.275 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:57:42 UTC,2024-01-01 00:00:02 UTC,725001172,-53.125531666666667,-70.858866666666671,0,230,315,9623154,BEAGLE              ,CA4673 ,CL,5.1,52,Tug,33,12,2023-12-31 12:00:00 UTC,PUNTA ARENAS        ,5,satellite
2024-01-01 00:00:02.891 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:56:35 UTC,2024-01-01 00:00:02 UTC,657138200,6.4458433333333334,3.3829966666666667,3.2,293.8,511,9769881,MT DAURA            ,5OBU2  ,NG,4.5,52,Tug,28,10,2023-06-06 15:00:00 UTC,LAGOS               ,8,terrestrial
2024-01-01 04:25:53.351 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:47:57 UTC,2024-01-01 00:00:02 UTC,710234000,-44.564258333333335,-75.82016,13.9,191.4,196,9453315,JOAO CANDIDO        ,PPLW   ,BR,9,80,Tanker,274,48,2023-01-11 07:00:00 UTC,BR ADR              ,0,satellite
2024-01-01 04:25:53.804 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:51:39 UTC,2024-01-01 00:00:02 UTC,232049490,-52.906394999999996,-73.889788333333343,12.8,359.9,7,9493676,HEROIC STRIKER      ,MOCU6  ,GB,7.5,70,Cargo,190,32,2023-12-31 05:30:00 UTC,CL SOM              ,0,satellite
2024-01-01 00:46:10.17 UTC,2024-01-01 00:00:02 UTC,2023-12-31 19:15:16 UTC,2024-01-01 00:00:02 UTC,352269000,2.5352516666666669,-11.018885000000001,19.9,143.8,143,9839480,MSC AMBRA           ,3FKB   ,PA,14.5,71,Cargo,400,62,2023-01-14 21:00:00 UTC,SALALAH             ,0,satellite
2024-01-01 00:51:42.476 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:00:35 UTC,2024-01-01 00:00:02 UTC,710004550,-24.084878333333332,-41.958991666666662,0.2,201.8,115,9477402,CBO ANITA           ,PPYS   ,BR,5,70,Cargo,76,16,2023-12-28 10:00:00 UTC,SANTOS BASIN        ,0,satellite
2024-01-01 00:19:56.764 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:52:06 UTC,2024-01-01 00:00:02 UTC,538007673,-53.125408333333333,-73.44369833333333,15.2,131,131,9807085,SEVEN SEAS SPLENDOR@,V7ZZ6@@,MH,7.2,60,Passenger Ship,224,32,2023-01-01 09:42:00 UTC,"PUNTA ARENAS, CHILE@",0,satellite
2024-01-01 00:19:56.603 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:51:39 UTC,2024-01-01 00:00:02 UTC,232049490,-52.906394999999996,-73.889788333333343,12.8,359.9,7,9493676,HEROIC STRIKER      ,MOCU6  ,GB,7.5,70,Cargo,190,32,2023-12-31 05:30:00 UTC,CL SOM              ,0,satellite
2024-01-01 00:00:02.664 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:55:35 UTC,2024-01-01 00:00:02 UTC,657207300,4.0247866666666665,7.5015183333333333,0.5,70.3,511,9605674,MV SILVERLINE 4@@@@@,5OPG2@@,NG,2,62,Passenger Ship,22,22,2023-10-01 20:21:00 UTC,@@@@@@@@@@@@@@@@@@@@,13,terrestrial
2024-01-01 00:00:03.261 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:57:26 UTC,2024-01-01 00:00:02 UTC,659425000,-22.95974,14.264286666666667,8.1,53.5,44,8607397,JUPITER-1           ,V5NW   ,NA,7,91,Other,120,19,2023-11-02 06:00:00 UTC,TO PORT WALVIS- BAY ,1,terrestrial
2024-01-01 00:00:02.953 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:58:03 UTC,2024-01-01 00:00:02 UTC,538008380,4.44429,7.1537583333333332,0,279.9,24,9290311,BRYANSTON           ,V7A2297,MH,8,81,Tanker,244,42,2023-11-17 15:00:00 UTC,ARMED GUARD ONBOARD ,0,terrestrial
2024-01-01 04:25:53.353 UTC,2024-01-01 00:00:02 UTC,2023-12-31 21:28:13 UTC,2024-01-01 00:00:02 UTC,538009993,-45.779599999999995,-66.094783333333325,11.1,229,231,9553414,MORHOLMEN           ,V7A5436,MH,8.3,80,Tanker,143,22,2023-12-23 16:00:00 UTC,COMODORO RIVADAVIA  ,0,satellite
2024-01-01 00:00:07.475 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:58:54 UTC,2024-01-01 00:00:02 UTC,248006000,-23.115985000000002,-42.98158,0.1,58.8,235,9737383,OSLO TS             ,9HA4475,MT,9,80,Tanker,250,44,2023-12-28 09:00:00 UTC,SEGOT>BRRDJ         ,1,terrestrial
2024-01-01 00:00:02.035 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:58:28 UTC,2024-01-01 00:00:02 UTC,538005137,-9.6817166666666665,-35.723708333333335,0,150.3,211,9255189,DS MANATEE@@@@@@@@@@,V7BG8@@,MH,5.9,70,Cargo,178,26,2023-12-16 15:00:00 UTC,BR MCZ@@@@@@@@@@@@@@,5,terrestrial
2024-01-01 00:00:02.825 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:52:06 UTC,2024-01-01 00:00:02 UTC,657212200,5.6029083333333336,5.2059333333333333,0,246,80,9579717,DELTA SKY           ,5OQW   ,NG,4,52,Tug,59,14,2023-12-14 07:30:00 UTC,AGBAMI              ,0,terrestrial
2024-01-01 00:00:02.014 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:58:49 UTC,2024-01-01 00:00:02 UTC,657406000,4.7674616666666667,7.0555666666666665,0,356.8,511,8206856,MV_BUDDHA@@@@@@@@@@@,5NQL3@@,NG,0,0,Other,220,43,,HOME@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:46:10.178 UTC,2024-01-01 00:00:02 UTC,2023-12-31 16:02:09 UTC,2024-01-01 00:00:02 UTC,240950000,-3.28414,-7.8365066666666667,9.1,144.7,138,9428463,MARAN ARGONAUT      ,SVAU3  ,GR,16,70,Cargo,292,45,2023-02-03 11:00:00 UTC,AU PKL              ,0,satellite
2024-01-01 04:24:31.529 UTC,2024-01-01 00:00:02 UTC,2023-12-31 21:30:05 UTC,2024-01-01 00:00:02 UTC,725003192,-44.70315166666667,-72.800308333333334,0,80.2,190,9066069,ISLA TELLEZ         ,CA7786 ,CL,3.5,70,Cargo,81,12,2023-01-03 08:00:00 UTC,PUYUGUAPI           ,1,satellite
2024-01-01 00:51:42.471 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:28:41 UTC,2024-01-01 00:00:02 UTC,710002860,-24.70357,-42.520978333333332,0.2,328.3,100,9353204,SKANDI RIO          ,PPTU   ,BR,6.3,90,Other,81,18,2023-12-24 02:15:00 UTC,BACIA DE SANTOS     ,3,satellite
2024-01-01 00:51:30.1 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:28:02 UTC,2024-01-01 00:00:02 UTC,538009616,-32.592310000000005,-50.839698333333331,11.9,229,229,9363819,EASTERLY AS OMARIA  ,V7A4960,MH,9.5,89,Tanker,146,24,2023-01-01 20:00:00 UTC,ARGENTINA>>RECALADA ,0,satellite
2024-01-01 00:51:42.331 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:30:08 UTC,2024-01-01 00:00:02 UTC,710002965,-25.616008333333333,-42.847303333333336,0.5,339.2,172,9274410,PARCEL DAS PAREDES  ,PU3272 ,BR,6,52,Tug,81,18,2023-10-17 19:00:00 UTC,SANTOS BASIN        ,3,satellite
2024-01-01 04:25:53.679 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:52:06 UTC,2024-01-01 00:00:02 UTC,538007673,-53.125408333333333,-73.44369833333333,15.2,131,131,9807085,SEVEN SEAS SPLENDOR@,V7ZZ6@@,MH,7.2,60,Passenger Ship,224,32,2023-01-01 09:42:00 UTC,"PUNTA ARENAS, CHILE@",0,satellite
2024-01-01 00:46:09.79 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:48:29 UTC,2024-01-01 00:00:02 UTC,538010234,-16.471991666666664,-35.860781666666668,13,16.9,17,9953432,ATROTOS             ,V7A5785,MH,8.4,80,Tanker,183,32,2023-01-17 15:00:00 UTC,SKAW                ,0,satellite
2024-01-01 00:46:10.199 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:36:58 UTC,2024-01-01 00:00:02 UTC,538009829,-1.5543583333333333,-9.6901833333333318,13.7,326.7,331,9583706,MORGES              ,V7A5226,MH,10,70,Cargo,181,30,2023-01-07 05:00:00 UTC,ESLPA               ,0,satellite
2024-01-01 00:00:02.324 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:56:03 UTC,2024-01-01 00:00:02 UTC,538003021,4.030225,7.52586,0.1,310.1,511,7370181,FSO YOHO@@@@@@@@@@@@,V7NU7@@,MH,0,0,Other,0,0,,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 04:25:53.353 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:15:15 UTC,2024-01-01 00:00:02 UTC,725002783,-42.38432,-73.39541,8.1,24.4,27,9814947,RONIA DIAMOND       ,CA7322 ,CL,7.2,70,Cargo,80,18,2023-01-01 07:30:00 UTC,BAHIA CHINCUI       ,0,satellite
2024-01-01 00:51:42.479 UTC,2024-01-01 00:00:02 UTC,2023-12-31 21:47:29 UTC,2024-01-01 00:00:02 UTC,636017034,-15.738491666666667,-23.867965,12.3,234.2,233,9762895,TRAMMO INDEPENDENT  ,D5IZ5  ,LR,6.7,70,Cargo,180,32,2023-01-08 08:00:00 UTC,RECALADA            ,0,satellite
2024-01-01 00:00:05.716 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:56:51 UTC,2024-01-01 00:00:02 UTC,538001648,-24.422685,-46.275009999999995,0,115.7,139,9242376,DURABLE             ,V7DI8  ,MH,7,90,Other,140,21,2023-12-23 09:00:00 UTC,CABLE GROUNDS       ,3,terrestrial
2024-01-01 00:46:10.182 UTC,2024-01-01 00:00:02 UTC,2023-12-31 19:31:14 UTC,2024-01-01 00:00:02 UTC,563179500,-6.0422216666666664,-34.01824,12.2,135.4,132,9758492,XING CHANG HAI      ,9V8304 ,SG,13.9,70,Cargo,229,32,2023-02-01 09:00:00 UTC,SADMN               ,0,satellite
2024-01-01 00:00:03.085 UTC,2024-01-01 00:00:02 UTC,,2024-01-01 00:00:02 UTC,7010307,-38.964165,-61.911785,,,,,,,AR,,,,,,,,,terrestrial
2024-01-01 00:46:10.208 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:45:34 UTC,2024-01-01 00:00:02 UTC,477921600,-11.968291666666666,-22.907346666666669,19.4,126.5,126,9932490,ZIMMOUNT KILIMANJARO,VRVB8  ,HK,11.3,70,Cargo,366,51,2023-01-22 18:00:00 UTC,NINGBO              ,0,satellite
2024-01-01 04:25:53.671 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:19:22 UTC,2024-01-01 00:00:02 UTC,725001071,-45.25421166666667,-73.240051666666673,4.3,101.1,100,9673094,TYR                 ,CA4364 ,CL,5,72,Cargo,63,14,2023-12-31 17:00:00 UTC,FIORDO AYSEN        ,1,satellite
2024-01-01 00:46:10.208 UTC,2024-01-01 00:00:02 UTC,2023-12-31 19:54:52 UTC,2024-01-01 00:00:02 UTC,373031000,-5.102585,-5.4167633333333338,15.1,321.8,324,9465289,MSC CAPELLA         ,3EUI7  ,PA,16,70,Cargo,366,48,2023-01-10 05:00:00 UTC,INMUN>>>ESVLC       ,0,satellite
2024-01-01 00:20:14.275 UTC,2024-01-01 00:00:02 UTC,2023-12-31 21:30:05 UTC,2024-01-01 00:00:02 UTC,725003192,-44.70315166666667,-72.800308333333334,0,80.2,190,9066069,ISLA TELLEZ         ,CA7786 ,CL,3.5,70,Cargo,81,12,2023-01-03 08:00:00 UTC,PUYUGUAPI           ,1,satellite
2024-01-01 04:25:53.77 UTC,2024-01-01 00:00:02 UTC,2023-12-31 21:34:22.763 UTC,2024-01-01 00:00:02 UTC,725001995,-42.91429,-72.723246666666668,0,360,511,8791461,LEPTEPU             ,CA6445 ,CL,2.3,70,Cargo,65,16,2023-12-27 06:30:00 UTC,CASTRO __          _,0,satellite
2024-01-01 04:25:53.744 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:58:23 UTC,2024-01-01 00:00:02 UTC,725004260,-53.113231666666671,-70.874516666666665,0,7.1,511,9471044,PATAGONIA           ,CB9868 ,CL,1.6,64,Passenger Ship,70,16,2023-12-21 23:00:00 UTC,PUNTA ARENAS        ,0,satellite
2024-01-01 00:46:09.958 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:05:20 UTC,2024-01-01 00:00:02 UTC,538004060,0.81070833333333325,-9.9879366666666662,11.6,145.7,143,9284702,FEDERAL KUSHIRO     ,V7UY9  ,MH,6.9,70,Cargo,190,24,2023-01-09 05:00:00 UTC,ZACPT               ,0,satellite
2024-01-01 00:51:30.56 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:28:04 UTC,2024-01-01 00:00:02 UTC,538008468,-26.649620000000002,-42.052331666666667,10.6,110,114,9842499,SM NEW ORLEANS      ,V7A2392,MH,13.2,70,Cargo,229,32,2023-02-06 09:00:00 UTC,TWKHH               ,0,satellite
2024-01-01 00:46:10.215 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:37:56 UTC,2024-01-01 00:00:02 UTC,538010534,-11.30847,-27.358166666666666,9.8,127,126,9882475,GOLDEN AQUAMARINE   ,V7A6183,MH,18.5,70,Cargo,299,50,2023-02-11 23:00:00 UTC,CNQIN               ,0,satellite
2024-01-01 00:51:42.144 UTC,2024-01-01 00:00:02 UTC,2023-12-31 21:06:56 UTC,2024-01-01 00:00:02 UTC,636012804,-15.628459999999999,-37.095026666666662,16.9,21.7,19,9342580,ORANGE SUN          ,A8HY8  ,LR,10,90,Other,204,32,2023-01-13 03:00:00 UTC,NLRTM               ,0,satellite
2024-01-01 00:51:42.138 UTC,2024-01-01 00:00:02 UTC,2023-12-31 19:02:18 UTC,2024-01-01 00:00:02 UTC,636021818,-17.494166666666668,-33.549,10.7,27.7,28,9150614,HAI GONG YOU 306    ,5LFV4  ,LR,7.5,84,Tanker,144,23,2023-01-13 22:00:00 UTC,LAS PALMAS          ,0,satellite
2024-01-01 01:18:05.176 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:40:13 UTC,2024-01-01 00:00:02 UTC,210339000,3.0420000000000003,9.86145,0,223,209,9375173,SL TWITE @@@@@@@@@@@,C4QS2  ,CY,4.6,52,Tug,30,11,2023-12-01 00:00:00 UTC,SANAGA.      @@@@@@@,1,satellite
2024-01-01 00:46:10.109 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:16:32 UTC,2024-01-01 00:00:02 UTC,538004068,-10.311566666666666,-32.19025,10.5,29,28,9576569,MV TONY SMITH       ,V7UZ8  ,MH,10.5,70,Cargo,190,32,2023-01-10 15:00:00 UTC,LAS PALMAS          ,0,satellite
2024-01-01 00:46:10.215 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:22:56 UTC,2024-01-01 00:00:02 UTC,477159400,-9.22586,-29.753798333333336,12.3,130.6,129,9806976,PACIFIC UNITY       ,VRRJ4  ,HK,23.1,70,Cargo,362,65,2023-02-08 05:00:00 UTC,BR PMA>CN DJK       ,0,satellite
2024-01-01 00:46:10.204 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:31:59 UTC,2024-01-01 00:00:02 UTC,538009793,-12.964088333333333,-20.302773333333334,12.6,246.2,247,9553713,CAPTAIN SITARAS     ,V7A5169,MH,6.8,70,Cargo,199,32,2023-01-06 03:01:00 UTC,BRRIO               ,0,satellite
2024-01-01 00:46:09.79 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:39:01 UTC,2024-01-01 00:00:02 UTC,312078000,4.01521,-3.717795,13.7,167.1,167,9710995,EGALABUR            ,V3OI5  ,BZ,9,30,Fishing Vessel,91,15,2023-12-28 05:00:00 UTC,FISHIGN GROUND      ,0,satellite
2024-01-01 04:25:53.76 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:51:35 UTC,2024-01-01 00:00:02 UTC,257064980,-53.294703333333338,-67.726363333333339,0.3,348.5,60,9656656,SPRINGER TIDE@@@@@@@,LAFT8@@,NO,5.6,90,Other,89,20,2023-12-30 13:20:00 UTC,VEGA PLEYADE@@@@@@@@,0,satellite
2024-01-01 04:25:53.804 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:51:28 UTC,2024-01-01 00:00:02 UTC,224547000,-52.704073333333334,-62.343441666666664,0.4,90.3,176,8801163,PISCATOR@@@@@@@@@@@@,EHUT@@@,ES,5,0,Other,72,10,2023-04-22 14:00:00 UTC,MONTEVIDEO@@@@@@@@@@,15,satellite
2024-01-01 00:00:04.721 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:51:22 UTC,2024-01-01 00:00:02 UTC,218850000,-24.521695,-46.52479,16.3,39.1,40,9777618,CARTAGENA EXPRESS   ,DJQB2  ,DE,10.6,70,Cargo,333,48,2023-01-01 02:00:00 UTC,BRPNG>BRSSZ         ,0,terrestrial
2024-01-01 01:18:05.179 UTC,2024-01-01 00:00:02 UTC,2023-12-31 18:54:38 UTC,2024-01-01 00:00:02 UTC,657240500,3.5870249999999997,9.0933883333333334,4.8,18.9,21,9907689,MV MEEDOI@@@@@@@@@@@,5OWF@@@,NG,1.8,49,High-Speed Craft,35,7,2023-09-27 11:00:00 UTC,NAVY PATROL VESSEL@@,0,satellite
2024-01-01 00:00:02.283 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:59:45 UTC,2024-01-01 00:00:02 UTC,563197900,5.91581,2.565835,18.1,246.1,245,9967433,MH PERSEUS          ,9V8721 ,SG,10.7,70,Cargo,272,43,2023-01-01 22:00:00 UTC,CIABJ               ,0,terrestrial
2024-01-01 04:25:53.749 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:55:39 UTC,2024-01-01 00:00:02 UTC,725004584,-52.491200000000006,-69.524944999999988,2.9,174.5,173,9982287,KENOS               ,CA8956 ,CL,2.6,70,Cargo,89,21,2023-08-22 22:30:00 UTC,PUNTA DELGADA       ,8,satellite
2024-01-01 00:45:26.436 UTC,2024-01-01 00:00:02 UTC,2023-12-31 22:17:49 UTC,2024-01-01 00:00:02 UTC,305056000,-25.124178333333337,-34.555686666666666,12.6,104.8,108,9357200,BBC MAINE@@@@@@@@@@@,V2CN8@@,AG,7.6,70,Cargo,139,21,2023-01-26 13:00:00 UTC,ID MRK@@@@@@@@@@@@@@,0,satellite
2024-01-01 00:19:56.601 UTC,2024-01-01 00:00:02 UTC,2023-12-31 20:51:35 UTC,2024-01-01 00:00:02 UTC,257064980,-53.294703333333338,-67.726363333333339,0.3,348.5,60,9656656,SPRINGER TIDE@@@@@@@,LAFT8@@,NO,5.6,90,Other,89,20,2023-12-30 13:20:00 UTC,VEGA PLEYADE@@@@@@@@,0,satellite
2024-01-01 00:19:56.665 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:55:54 UTC,2024-01-01 00:00:02 UTC,412336718,-53.228680000000004,-70.917253333333335,0.6,327.2,511,8788402,LUWEIYUANYU969      ,BBFC4  ,CN,0,30,Fishing Vessel,65,11,2023-01-01 00:00:00 UTC,@@@@@@@@@@@@@@@@@@@@,0,satellite
2024-01-01 00:46:10.182 UTC,2024-01-01 00:00:02 UTC,2023-12-31 19:58:30 UTC,2024-01-01 00:00:02 UTC,477390300,-9.4643366666666662,-27.871924999999997,17.6,131.9,132,9630406,SEASPAN ZAMBEZI     ,VRNF7  ,HK,13.1,71,Cargo,336,48,2023-01-25 10:00:00 UTC,SHEKOU              ,0,satellite
2024-01-01 00:46:09.821 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:32:44 UTC,2024-01-01 00:00:02 UTC,309992000,0.85169666666666666,-9.2778833333333335,10.2,91.9,99,9385192,PINNACLE SPIRIT     ,C6WZ5  ,BS,9,80,Tanker,274,48,2023-01-04 23:00:00 UTC,FOR ORDERS          ,0,satellite
2024-01-01 00:46:10.215 UTC,2024-01-01 00:00:02 UTC,2023-12-31 23:13:08 UTC,2024-01-01 00:00:02 UTC,249769000,-4.5734033333333333,-21.47509,14.8,133.3,131,9728930,TALOS               ,9HA4371,MT,11.7,90,Other,369,51,2023-01-24 00:00:00 UTC,PORT KLANG          ,0,satellite
2024-01-01 00:00:19.152 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:58:47 UTC,2024-01-01 00:00:03 UTC,657122800,4.0218866666666662,7.78843,0.7,343.9,284,9359533,AFRIK EKULU         ,5NZY6  ,NG,0,90,Other,30,11,2023-12-06 00:30:00 UTC,ODUDU               ,0,terrestrial
2024-01-01 00:00:09.709 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:54:40 UTC,2024-01-01 00:00:03 UTC,352002805,-26.89809,-48.663958333333333,1.8,289.9,291,9160449,HAM 316             ,3E5092 ,PA,9,33,Special Craft,129,22,2023-12-17 21:00:00 UTC,ITAJAI              ,3,terrestrial
2024-01-01 00:00:04.866 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:57:37 UTC,2024-01-01 00:00:03 UTC,710004470,-25.502023333333334,-48.520403333333334,0,233.3,511,9541801,URANUS              ,PP8393 ,BR,5.4,52,Tug,24,10,2023-09-08 09:00:00 UTC,PARANAGUA           ,0,terrestrial
2024-01-01 00:00:04.463 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:59:21 UTC,2024-01-01 00:00:03 UTC,657155300,6.4499516666666663,3.388495,0.1,284.6,511,9822970,MV SOLINA@@@@@@@@@@@,5NYT2@@,NG,1.6,49,High-Speed Craft,35,6,2023-12-15 10:00:00 UTC,ESCRAVOS TERMINAL@@@,8,terrestrial
2024-01-01 00:00:04.581 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:56:19 UTC,2024-01-01 00:00:03 UTC,755003696,-34.891031666666663,-56.219058333333336,0,360,511,7801855,MADELEINE I@@@@@@@@@,ZPRO@@@,PY,25.5,70,Cargo,120,16,2023-02-19 18:00:00 UTC,FENIX PY@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:46:10.208 UTC,2024-01-01 00:00:03 UTC,2023-12-31 19:23:24.377 UTC,2024-01-01 00:00:03 UTC,710004828,-5.3468133333333334,-33.32559333333333,7.1,212.8,207,0,SANTA MARIA         ,PS9555 ,BR,0,80,Tanker,41,10,,@@@@@@@@@@@@@@@@@@@@,15,satellite
2024-01-01 00:00:03.551 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:58:10 UTC,2024-01-01 00:00:03 UTC,701000583,-38.048648333333333,-57.536726666666667,0,45.3,268,9133745,"MERCEA ""C""@@@@@@@@@@",LW 7360,AR,3,30,Fishing Vessel,30,7,2023-10-27 18:30:00 UTC,PTO.MAR DEL PLATA@@@,0,terrestrial
2024-01-01 00:00:03.489 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:54:54 UTC,2024-01-01 00:00:03 UTC,657221600,6.4349933333333338,3.3934583333333332,0,274.1,297,0,PC KOKO             ,5ORS   ,NG,2.2,50,Special Craft,21,5,,?                   ,8,terrestrial
2024-01-01 00:00:03.489 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:57:21 UTC,2024-01-01 00:00:03 UTC,657119200,6.4498766666666665,3.3737833333333334,0,292.9,511,9706669,MAJIYA              ,5NUX7  ,NG,4,52,Tug,28,10,2023-01-01 00:00:00 UTC,@@@@@@@@@@@@@@@@@@@@,0,terrestrial
2024-01-01 00:00:03.797 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:57:42 UTC,2024-01-01 00:00:03 UTC,657131300,6.450255,3.3740816666666666,0,360,511,9142382,RIVER CHALAWA       ,5NSY   ,NG,0,33,Special Craft,57,12,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
2024-01-01 00:00:03.268 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:55:46 UTC,2024-01-01 00:00:03 UTC,701006384,-34.633878333333335,-58.35245333333333,0,298.5,197,9549815,RAM MAPUCHE I       ,LW2553 ,AR,4,52,Tug,24,10,2023-12-01 21:00:00 UTC,BS AS               ,0,terrestrial
2024-01-01 00:00:04.574 UTC,2024-01-01 00:00:03 UTC,2023-12-31 23:55:14 UTC,2024-01-01 00:00:03 UTC,657141200,4.7894766666666673,7.0603,0,315,511,9787704,JASPILO             ,5OCA4  ,NG,0,60,Passenger Ship,40,8,,@@@@@@@@@@@@@@@@@@@@,15,terrestrial
